x-axis,1,2,3
second,Volt,Volt,Volt
+422.800E-03,-8.040E-03,-80.402E-03,-201.005E-03
+424.000E-03,+7.538E-03,-37.688E-03,+0.0E+00
+425.200E-03,-8.040E-03,+0.0E+00,-389.447E-03
+426.400E-03,-24.121E-03,-40.201E-03,+0.0E+00
+427.600E-03,+0.0E+00,-40.201E-03,-201.005E-03
+428.800E-03,+7.538E-03,-40.201E-03,-201.005E-03
+430.000E-03,+0.0E+00,-40.201E-03,+0.0E+00
+431.200E-03,-24.121E-03,-37.688E-03,-389.447E-03
+432.400E-03,-7.538E-03,+0.0E+00,-201.005E-03
+433.600E-03,-7.538E-03,-40.201E-03,-188.442E-03
+434.800E-03,-16.080E-03,-40.201E-03,-201.005E-03
+436.000E-03,+23.618E-03,-80.402E-03,-201.005E-03
+437.200E-03,-24.121E-03,-80.402E-03,+0.0E+00
+438.400E-03,-136.181E-03,+80.402E-03,-201.005E-03
+439.600E-03,+337.688E-03,+238.693E-03,-389.447E-03
+440.800E-03,-8.040E-03,-281.407E-03,-201.005E-03
+442.000E-03,-112.563E-03,-40.201E-03,-201.005E-03
+443.200E-03,+8.040E-03,+0.0E+00,+0.0E+00
+444.400E-03,-16.080E-03,-40.201E-03,-201.005E-03
+445.600E-03,-15.578E-03,-37.688E-03,-188.442E-03
+446.800E-03,+0.0E+00,+0.0E+00,-201.005E-03
+448.000E-03,-16.080E-03,-77.889E-03,+0.0E+00
+449.200E-03,-15.578E-03,-37.688E-03,-389.447E-03
+450.400E-03,-16.080E-03,-77.889E-03,-188.442E-03
+451.600E-03,+8.040E-03,-40.201E-03,-389.447E-03
+452.800E-03,-8.040E-03,-40.201E-03,-389.447E-03
+454.000E-03,-16.080E-03,-37.688E-03,-201.005E-03
+455.200E-03,+7.538E-03,-40.201E-03,+0.0E+00
+456.400E-03,-23.618E-03,-40.201E-03,-389.447E-03
+457.600E-03,+0.0E+00,-40.201E-03,-188.442E-03
+458.800E-03,+0.0E+00,-40.201E-03,+0.0E+00
+460.000E-03,-128.643E-03,-37.688E-03,-389.447E-03
+461.200E-03,+72.362E-03,+319.095E-03,-201.005E-03
+462.400E-03,+160.302E-03,-321.608E-03,-201.005E-03
+463.600E-03,-128.643E-03,-118.090E-03,-201.005E-03
+464.800E-03,+7.538E-03,+0.0E+00,-188.442E-03
+466.000E-03,+31.658E-03,-77.889E-03,+0.0E+00
+467.200E-03,-24.121E-03,-80.402E-03,-201.005E-03
+468.400E-03,+7.538E-03,+0.0E+00,-201.005E-03
+469.600E-03,-16.080E-03,-40.201E-03,-201.005E-03
+470.800E-03,-23.618E-03,-77.889E-03,-201.005E-03
+472.000E-03,+7.538E-03,-40.201E-03,-201.005E-03
+473.200E-03,-7.538E-03,-40.201E-03,-201.005E-03
+474.400E-03,+0.0E+00,-40.201E-03,-201.005E-03
+475.600E-03,-16.080E-03,-37.688E-03,-201.005E-03
+476.800E-03,+16.080E-03,-40.201E-03,+0.0E+00
+478.000E-03,-16.080E-03,-40.201E-03,-201.005E-03
+479.200E-03,-16.080E-03,+0.0E+00,-188.442E-03
+480.400E-03,+15.578E-03,-40.201E-03,-201.005E-03
+481.600E-03,-80.402E-03,-37.688E-03,-201.005E-03
+482.800E-03,-79.899E-03,+120.603E-03,+0.0E+00
+484.000E-03,+457.789E-03,-160.804E-03,+0.0E+00
+485.200E-03,-120.603E-03,-198.492E-03,+0.0E+00
+486.400E-03,-63.819E-03,+0.0E+00,-201.005E-03
+487.600E-03,+16.080E-03,-40.201E-03,-201.005E-03
+488.800E-03,-16.080E-03,-40.201E-03,-201.005E-03
+490.000E-03,-7.538E-03,+0.0E+00,-201.005E-03
+491.200E-03,+7.538E-03,-80.402E-03,-201.005E-03
+492.400E-03,-24.121E-03,+0.0E+00,-201.005E-03
+493.600E-03,+7.538E-03,-37.688E-03,-201.005E-03
+494.800E-03,-8.040E-03,-77.889E-03,+0.0E+00
+496.000E-03,+15.578E-03,+0.0E+00,-201.005E-03
+497.200E-03,-16.080E-03,+0.0E+00,-201.005E-03
+498.400E-03,-7.538E-03,+0.0E+00,-201.005E-03
+499.600E-03,-8.040E-03,-40.201E-03,-201.005E-03
+500.800E-03,-24.121E-03,-37.688E-03,-188.442E-03
+502.000E-03,+31.658E-03,-40.201E-03,-188.442E-03
+503.200E-03,-48.241E-03,-80.402E-03,-188.442E-03
+504.400E-03,-120.603E-03,+40.201E-03,-188.442E-03
+505.600E-03,+265.327E-03,+238.693E-03,-188.442E-03
+506.800E-03,-16.080E-03,-319.095E-03,+0.0E+00
+508.000E-03,-104.523E-03,-37.688E-03,-389.447E-03
+509.200E-03,+16.080E-03,+0.0E+00,-201.005E-03
+510.400E-03,-16.080E-03,-80.402E-03,+0.0E+00
+511.600E-03,-16.080E-03,-37.688E-03,-201.005E-03
+512.800E-03,+7.538E-03,-40.201E-03,-201.005E-03
+514.000E-03,-8.040E-03,-40.201E-03,-201.005E-03
+515.200E-03,+0.0E+00,-37.688E-03,-188.442E-03
+516.400E-03,-8.040E-03,-40.201E-03,-201.005E-03
+517.600E-03,+0.0E+00,-40.201E-03,-201.005E-03
+518.800E-03,-15.578E-03,-40.201E-03,-201.005E-03
+520.000E-03,+0.0E+00,+0.0E+00,-389.447E-03
+521.200E-03,+0.0E+00,+0.0E+00,+0.0E+00
+522.400E-03,+0.0E+00,-77.889E-03,-188.442E-03
+523.600E-03,-8.040E-03,-37.688E-03,-201.005E-03
+524.800E-03,+0.0E+00,-40.201E-03,-201.005E-03
+526.000E-03,-112.563E-03,+0.0E+00,-389.447E-03
+527.200E-03,+16.080E-03,+241.206E-03,+0.0E+00
+528.400E-03,+224.623E-03,-319.095E-03,+0.0E+00
+529.600E-03,-112.563E-03,-80.402E-03,-201.005E-03
+530.800E-03,-15.578E-03,+40.201E-03,-389.447E-03
+532.000E-03,+15.578E-03,-77.889E-03,-201.005E-03
+533.200E-03,-31.658E-03,-77.889E-03,+0.0E+00
+534.400E-03,+23.618E-03,-37.688E-03,+0.0E+00
+535.600E-03,-15.578E-03,-80.402E-03,+0.0E+00
+536.800E-03,-23.618E-03,-40.201E-03,-188.442E-03
+538.000E-03,-7.538E-03,-40.201E-03,-201.005E-03
+539.200E-03,-7.538E-03,-40.201E-03,-201.005E-03
+540.400E-03,+0.0E+00,-77.889E-03,+0.0E+00
+541.600E-03,-31.658E-03,+0.0E+00,-201.005E-03
+542.800E-03,-7.538E-03,-40.201E-03,-188.442E-03
+544.000E-03,-15.578E-03,-40.201E-03,+0.0E+00
+545.200E-03,-16.080E-03,-40.201E-03,-201.005E-03
+546.400E-03,+16.080E-03,-40.201E-03,-201.005E-03
+547.600E-03,-64.322E-03,-77.889E-03,+0.0E+00
+548.800E-03,-87.940E-03,+160.804E-03,-201.005E-03
+550.000E-03,+449.749E-03,-120.603E-03,+0.0E+00
+551.200E-03,-95.980E-03,-158.291E-03,-201.005E-03
+552.400E-03,-87.940E-03,+0.0E+00,+0.0E+00
+553.600E-03,+16.080E-03,+0.0E+00,+0.0E+00
+554.800E-03,-31.658E-03,-40.201E-03,+0.0E+00
+556.000E-03,+7.538E-03,+0.0E+00,-389.447E-03
+557.200E-03,-16.080E-03,-77.889E-03,-201.005E-03
+558.400E-03,-31.658E-03,-77.889E-03,-201.005E-03
+559.600E-03,+0.0E+00,+0.0E+00,-201.005E-03
+560.800E-03,+0.0E+00,+0.0E+00,-188.442E-03
+562.000E-03,-7.538E-03,-77.889E-03,-201.005E-03
+563.200E-03,-16.080E-03,-37.688E-03,-201.005E-03
+564.400E-03,-23.618E-03,-40.201E-03,-201.005E-03
+565.600E-03,+15.578E-03,-40.201E-03,-201.005E-03
+566.800E-03,-24.121E-03,-77.889E-03,+0.0E+00
+568.000E-03,-7.538E-03,-40.201E-03,-201.005E-03
+569.200E-03,-32.161E-03,-80.402E-03,-188.442E-03
+570.400E-03,-144.221E-03,+40.201E-03,+0.0E+00
+571.600E-03,+176.884E-03,+238.693E-03,-188.442E-03
+572.800E-03,-24.121E-03,-201.005E-03,-201.005E-03
+574.000E-03,-96.482E-03,-40.201E-03,-201.005E-03
+575.200E-03,+0.0E+00,+0.0E+00,-201.005E-03
+576.400E-03,-23.618E-03,-40.201E-03,-389.447E-03
+577.600E-03,-23.618E-03,+0.0E+00,-201.005E-03
+578.800E-03,+7.538E-03,+0.0E+00,-201.005E-03
+580.000E-03,-31.658E-03,-40.201E-03,-201.005E-03
+581.200E-03,-7.538E-03,-37.688E-03,-201.005E-03
+582.400E-03,-8.040E-03,-40.201E-03,+0.0E+00
+583.600E-03,+15.578E-03,-40.201E-03,-201.005E-03
+584.800E-03,-8.040E-03,-40.201E-03,-201.005E-03
+586.000E-03,-8.040E-03,-37.688E-03,-188.442E-03
+587.200E-03,+23.618E-03,+0.0E+00,-188.442E-03
+588.400E-03,-39.698E-03,-77.889E-03,-201.005E-03
+589.600E-03,+0.0E+00,+0.0E+00,-201.005E-03
+590.800E-03,+0.0E+00,-80.402E-03,-201.005E-03
+592.000E-03,-120.603E-03,-40.201E-03,-389.447E-03
+593.200E-03,+24.121E-03,+241.206E-03,+0.0E+00
+594.400E-03,+168.342E-03,-281.407E-03,-188.442E-03
+595.600E-03,-112.563E-03,-77.889E-03,+0.0E+00
+596.800E-03,-31.658E-03,+37.688E-03,-188.442E-03
+598.000E-03,+7.538E-03,-40.201E-03,-201.005E-03
+599.200E-03,-32.161E-03,-77.889E-03,-389.447E-03
+600.400E-03,+8.040E-03,-37.688E-03,-188.442E-03
+601.600E-03,-8.040E-03,-77.889E-03,+0.0E+00
+602.800E-03,-16.080E-03,+0.0E+00,-201.005E-03
+604.000E-03,-7.538E-03,-40.201E-03,-188.442E-03
+605.200E-03,-23.618E-03,-37.688E-03,-201.005E-03
+606.400E-03,+0.0E+00,-80.402E-03,-188.442E-03
+607.600E-03,-23.618E-03,+0.0E+00,+0.0E+00
+608.800E-03,-7.538E-03,-40.201E-03,+0.0E+00
+610.000E-03,+0.0E+00,-40.201E-03,-201.005E-03
+611.200E-03,-8.040E-03,-77.889E-03,-188.442E-03
+612.400E-03,+15.578E-03,-80.402E-03,-201.005E-03
+613.600E-03,-72.362E-03,-77.889E-03,-188.442E-03
+614.800E-03,-87.940E-03,+120.603E-03,-188.442E-03
+616.000E-03,+433.668E-03,-120.603E-03,+0.0E+00
+617.200E-03,-96.482E-03,-160.804E-03,-201.005E-03
+618.400E-03,-63.819E-03,-40.201E-03,-201.005E-03
+619.600E-03,+31.658E-03,-37.688E-03,-188.442E-03
+620.800E-03,-24.121E-03,+0.0E+00,-201.005E-03
+622.000E-03,-15.578E-03,+0.0E+00,+0.0E+00
+623.200E-03,+0.0E+00,-80.402E-03,-188.442E-03
+624.400E-03,-23.618E-03,-37.688E-03,-201.005E-03
+625.600E-03,-7.538E-03,+0.0E+00,-188.442E-03
+626.800E-03,-16.080E-03,-40.201E-03,-201.005E-03
+628.000E-03,+0.0E+00,-40.201E-03,+0.0E+00
+629.200E-03,-31.658E-03,-40.201E-03,+0.0E+00
+630.400E-03,-8.040E-03,-40.201E-03,-201.005E-03
+631.600E-03,-8.040E-03,-40.201E-03,+0.0E+00
+632.800E-03,-24.121E-03,-77.889E-03,-402.010E-03
+634.000E-03,+16.080E-03,-40.201E-03,-188.442E-03
+635.200E-03,-48.241E-03,-80.402E-03,-389.447E-03
+636.400E-03,-136.181E-03,+40.201E-03,-188.442E-03
+637.600E-03,+209.045E-03,+238.693E-03,+0.0E+00
+638.800E-03,+7.538E-03,-278.894E-03,-188.442E-03
+640.000E-03,-95.980E-03,-40.201E-03,+0.0E+00
+641.200E-03,+8.040E-03,+0.0E+00,-201.005E-03
+642.400E-03,-7.538E-03,-80.402E-03,-389.447E-03
+643.600E-03,-16.080E-03,-40.201E-03,-201.005E-03
+644.800E-03,+0.0E+00,-77.889E-03,+0.0E+00
+646.000E-03,-24.121E-03,-40.201E-03,+0.0E+00
+647.200E-03,+8.040E-03,-40.201E-03,-201.005E-03
+648.400E-03,-16.080E-03,-40.201E-03,+0.0E+00
+649.600E-03,+0.0E+00,-40.201E-03,+0.0E+00
+650.800E-03,-15.578E-03,-40.201E-03,+0.0E+00
+652.000E-03,-16.080E-03,-40.201E-03,-201.005E-03
+653.200E-03,+16.080E-03,-77.889E-03,-201.005E-03
+654.400E-03,-8.040E-03,-40.201E-03,-188.442E-03
+655.600E-03,-15.578E-03,+0.0E+00,-201.005E-03
+656.800E-03,+0.0E+00,-80.402E-03,-188.442E-03
+658.000E-03,-112.563E-03,-37.688E-03,-389.447E-03
+659.200E-03,+48.241E-03,+201.005E-03,-201.005E-03
+660.400E-03,+95.980E-03,-321.608E-03,-201.005E-03
+661.600E-03,-112.563E-03,-77.889E-03,-201.005E-03
+662.800E-03,-15.578E-03,+0.0E+00,-201.005E-03
+664.000E-03,+0.0E+00,-40.201E-03,-201.005E-03
+665.200E-03,-23.618E-03,-37.688E-03,-201.005E-03
+666.400E-03,+24.121E-03,-40.201E-03,+0.0E+00
+667.600E-03,-15.578E-03,-40.201E-03,+0.0E+00
+668.800E-03,-16.080E-03,+0.0E+00,+0.0E+00
+670.000E-03,+0.0E+00,-40.201E-03,-201.005E-03
+671.200E-03,+8.040E-03,+0.0E+00,+0.0E+00
+672.400E-03,+7.538E-03,-40.201E-03,-389.447E-03
+673.600E-03,-15.578E-03,+0.0E+00,+0.0E+00
+674.800E-03,+0.0E+00,-37.688E-03,-201.005E-03
+676.000E-03,-8.040E-03,-40.201E-03,+0.0E+00
+677.200E-03,-23.618E-03,-40.201E-03,-188.442E-03
+678.400E-03,+15.578E-03,-40.201E-03,-188.442E-03
+679.600E-03,-95.980E-03,-40.201E-03,-201.005E-03
+680.800E-03,-71.859E-03,+160.804E-03,+0.0E+00
+682.000E-03,+409.548E-03,-80.402E-03,-201.005E-03
+683.200E-03,-112.563E-03,-160.804E-03,-188.442E-03
+684.400E-03,-40.201E-03,+37.688E-03,-201.005E-03
+685.600E-03,+8.040E-03,-40.201E-03,+0.0E+00
+686.800E-03,-32.161E-03,-80.402E-03,-201.005E-03
+688.000E-03,-15.578E-03,+0.0E+00,-389.447E-03
+689.200E-03,+8.040E-03,-40.201E-03,-402.010E-03
+690.400E-03,-23.618E-03,-37.688E-03,+0.0E+00
+691.600E-03,-7.538E-03,-37.688E-03,-389.447E-03
+692.800E-03,-16.080E-03,-40.201E-03,-201.005E-03
+694.000E-03,+0.0E+00,-40.201E-03,-188.442E-03
+695.200E-03,-16.080E-03,-40.201E-03,+0.0E+00
+696.400E-03,+0.0E+00,+0.0E+00,-201.005E-03
+697.600E-03,-7.538E-03,-40.201E-03,-201.005E-03
+698.800E-03,-24.121E-03,-40.201E-03,-201.005E-03
+700.000E-03,+0.0E+00,+0.0E+00,-201.005E-03
+701.200E-03,-32.161E-03,-80.402E-03,-201.005E-03
+702.400E-03,-128.141E-03,+40.201E-03,-201.005E-03
+703.600E-03,+289.447E-03,+198.492E-03,-201.005E-03
+704.800E-03,+7.538E-03,-278.894E-03,-201.005E-03
+706.000E-03,-87.940E-03,-37.688E-03,+0.0E+00
+707.200E-03,+15.578E-03,+0.0E+00,+0.0E+00
+708.400E-03,-8.040E-03,-40.201E-03,-188.442E-03
+709.600E-03,-15.578E-03,-37.688E-03,-201.005E-03
+710.800E-03,+7.538E-03,-40.201E-03,-201.005E-03
+712.000E-03,-23.618E-03,-40.201E-03,+0.0E+00
+713.200E-03,+7.538E-03,-40.201E-03,-188.442E-03
+714.400E-03,+0.0E+00,-80.402E-03,-201.005E-03
+715.600E-03,+15.578E-03,+0.0E+00,-201.005E-03
+716.800E-03,-8.040E-03,-80.402E-03,-201.005E-03
+718.000E-03,-8.040E-03,-40.201E-03,+0.0E+00
+719.200E-03,+7.538E-03,+0.0E+00,+0.0E+00
+720.400E-03,-31.658E-03,-80.402E-03,+0.0E+00
+721.600E-03,+0.0E+00,-37.688E-03,-188.442E-03
+722.800E-03,-8.040E-03,-80.402E-03,+0.0E+00
+724.000E-03,-120.603E-03,+0.0E+00,-188.442E-03
+725.200E-03,+24.121E-03,+241.206E-03,-201.005E-03
+726.400E-03,+168.342E-03,-281.407E-03,-201.005E-03
+727.600E-03,-104.020E-03,-118.090E-03,+0.0E+00
+728.800E-03,-31.658E-03,+40.201E-03,-188.442E-03
+730.000E-03,-8.040E-03,-40.201E-03,+0.0E+00
+731.200E-03,-24.121E-03,-40.201E-03,+0.0E+00
+732.400E-03,+15.578E-03,-40.201E-03,+0.0E+00
+733.600E-03,-15.578E-03,-40.201E-03,+0.0E+00
+734.800E-03,+0.0E+00,-37.688E-03,-201.005E-03
+736.000E-03,+7.538E-03,-40.201E-03,-201.005E-03
+737.200E-03,+8.040E-03,-37.688E-03,+0.0E+00
+738.400E-03,+7.538E-03,-40.201E-03,-188.442E-03
+739.600E-03,+0.0E+00,-40.201E-03,-201.005E-03
+740.800E-03,-7.538E-03,-40.201E-03,-201.005E-03
+742.000E-03,-8.040E-03,-40.201E-03,+0.0E+00
+743.200E-03,-16.080E-03,+0.0E+00,-389.447E-03
+744.400E-03,+16.080E-03,-40.201E-03,+0.0E+00
+745.600E-03,-80.402E-03,-118.090E-03,-201.005E-03
+746.800E-03,-87.940E-03,+120.603E-03,-188.442E-03
+748.000E-03,+353.266E-03,-160.804E-03,-389.447E-03
+749.200E-03,-88.442E-03,-158.291E-03,-201.005E-03
+750.400E-03,-55.779E-03,+0.0E+00,+0.0E+00
+751.600E-03,+16.080E-03,-37.688E-03,-201.005E-03
+752.800E-03,-24.121E-03,-37.688E-03,-201.005E-03
+754.000E-03,+7.538E-03,+0.0E+00,-188.442E-03
+755.200E-03,+0.0E+00,-77.889E-03,+0.0E+00
+756.400E-03,-31.658E-03,-37.688E-03,-201.005E-03
+757.600E-03,-16.080E-03,-40.201E-03,-201.005E-03
+758.800E-03,+0.0E+00,-37.688E-03,-201.005E-03
+760.000E-03,+8.040E-03,-40.201E-03,-201.005E-03
+761.200E-03,-8.040E-03,-77.889E-03,-188.442E-03
+762.400E-03,+0.0E+00,-37.688E-03,-201.005E-03
+763.600E-03,-7.538E-03,-40.201E-03,-201.005E-03
+764.800E-03,-47.739E-03,-37.688E-03,-201.005E-03
+766.000E-03,+8.040E-03,-37.688E-03,-201.005E-03
+767.200E-03,-16.080E-03,-118.090E-03,+0.0E+00
+768.400E-03,-120.603E-03,+40.201E-03,+0.0E+00
+769.600E-03,+184.925E-03,+198.492E-03,+0.0E+00
+770.800E-03,+23.618E-03,-241.206E-03,-188.442E-03
+772.000E-03,-104.523E-03,-40.201E-03,-201.005E-03
+773.200E-03,+8.040E-03,-37.688E-03,-201.005E-03
+774.400E-03,+0.0E+00,-40.201E-03,+0.0E+00
+775.600E-03,-31.658E-03,-40.201E-03,+0.0E+00
+776.800E-03,+15.578E-03,-80.402E-03,-201.005E-03
+778.000E-03,-23.618E-03,+0.0E+00,-201.005E-03
+779.200E-03,-7.538E-03,-40.201E-03,-389.447E-03
+780.400E-03,+0.0E+00,-40.201E-03,+0.0E+00
+781.600E-03,-8.040E-03,-40.201E-03,-201.005E-03
+782.800E-03,+7.538E-03,+0.0E+00,-201.005E-03
+784.000E-03,-16.080E-03,+0.0E+00,+0.0E+00
+785.200E-03,+15.578E-03,+0.0E+00,+0.0E+00
+786.400E-03,-24.121E-03,-40.201E-03,-188.442E-03
+787.600E-03,+0.0E+00,+0.0E+00,+0.0E+00
+788.800E-03,+7.538E-03,-80.402E-03,-201.005E-03
+790.000E-03,-104.523E-03,-37.688E-03,-201.005E-03
+791.200E-03,-15.578E-03,+201.005E-03,-188.442E-03
+792.400E-03,+168.342E-03,-241.206E-03,-201.005E-03
+793.600E-03,-88.442E-03,-118.090E-03,-188.442E-03
+794.800E-03,+0.0E+00,+0.0E+00,-201.005E-03
+796.000E-03,+15.578E-03,-77.889E-03,+0.0E+00
+797.200E-03,-23.618E-03,-37.688E-03,-201.005E-03
+798.400E-03,+15.578E-03,+0.0E+00,-389.447E-03
+799.600E-03,-23.618E-03,-40.201E-03,+0.0E+00
+800.800E-03,-15.578E-03,-77.889E-03,-389.447E-03
+802.000E-03,+0.0E+00,-40.201E-03,+0.0E+00
+803.200E-03,-8.040E-03,-40.201E-03,-389.447E-03
+804.400E-03,-8.040E-03,-40.201E-03,-201.005E-03
+805.600E-03,-23.618E-03,-40.201E-03,-201.005E-03
+806.800E-03,-8.040E-03,-40.201E-03,-201.005E-03
+808.000E-03,-8.040E-03,-80.402E-03,-201.005E-03
+809.200E-03,-15.578E-03,-40.201E-03,-201.005E-03
+810.400E-03,+0.0E+00,-40.201E-03,-201.005E-03
+811.600E-03,-80.402E-03,-40.201E-03,-201.005E-03
+812.800E-03,-71.859E-03,+120.603E-03,-389.447E-03
+814.000E-03,+353.266E-03,-80.402E-03,-201.005E-03
+815.200E-03,-64.322E-03,-160.804E-03,+0.0E+00
+816.400E-03,-63.819E-03,+0.0E+00,-201.005E-03
+817.600E-03,+8.040E-03,-40.201E-03,-201.005E-03
+818.800E-03,-24.121E-03,-77.889E-03,+0.0E+00
+820.000E-03,-7.538E-03,-40.201E-03,-201.005E-03
+821.200E-03,-8.040E-03,-40.201E-03,-188.442E-03
+822.400E-03,-8.040E-03,-77.889E-03,+0.0E+00
+823.600E-03,+0.0E+00,-40.201E-03,-201.005E-03
+824.800E-03,-7.538E-03,-77.889E-03,-201.005E-03
+826.000E-03,+7.538E-03,-40.201E-03,-201.005E-03
+827.200E-03,+0.0E+00,-77.889E-03,-201.005E-03
+828.400E-03,-7.538E-03,-37.688E-03,-201.005E-03
+829.600E-03,-8.040E-03,-40.201E-03,-201.005E-03
+830.800E-03,-24.121E-03,+0.0E+00,-201.005E-03
+832.000E-03,+8.040E-03,+0.0E+00,-188.442E-03
+833.200E-03,-24.121E-03,-77.889E-03,+0.0E+00
+834.400E-03,-136.181E-03,+40.201E-03,-188.442E-03
+835.600E-03,+241.206E-03,+198.492E-03,-201.005E-03
+836.800E-03,+0.0E+00,-238.693E-03,+0.0E+00
+838.000E-03,-87.940E-03,-37.688E-03,-201.005E-03
+839.200E-03,+15.578E-03,+0.0E+00,-402.010E-03
+840.400E-03,+0.0E+00,-77.889E-03,-188.442E-03
+841.600E-03,-15.578E-03,-40.201E-03,-201.005E-03
+842.800E-03,+0.0E+00,-40.201E-03,-201.005E-03
+844.000E-03,-24.121E-03,-37.688E-03,-201.005E-03
+845.200E-03,-8.040E-03,-77.889E-03,+0.0E+00
+846.400E-03,-15.578E-03,-40.201E-03,+0.0E+00
+847.600E-03,+0.0E+00,-40.201E-03,-201.005E-03
+848.800E-03,-8.040E-03,-40.201E-03,-201.005E-03
+850.000E-03,-24.121E-03,-77.889E-03,+0.0E+00
+851.200E-03,+7.538E-03,-40.201E-03,+0.0E+00
+852.400E-03,-24.121E-03,-40.201E-03,-188.442E-03
+853.600E-03,-7.538E-03,-77.889E-03,-201.005E-03
+854.800E-03,+0.0E+00,-80.402E-03,-201.005E-03
+856.000E-03,-120.101E-03,-37.688E-03,-188.442E-03
+857.200E-03,+8.040E-03,+201.005E-03,-188.442E-03
+858.400E-03,+200.503E-03,-281.407E-03,+0.0E+00
+859.600E-03,-96.482E-03,-77.889E-03,-389.447E-03
+860.800E-03,-31.658E-03,+0.0E+00,+0.0E+00
+862.000E-03,+0.0E+00,-40.201E-03,-188.442E-03
+863.200E-03,-8.040E-03,-40.201E-03,-188.442E-03
+864.400E-03,-7.538E-03,-40.201E-03,-201.005E-03
+865.600E-03,+0.0E+00,-40.201E-03,+0.0E+00
+866.800E-03,-15.578E-03,-77.889E-03,-201.005E-03
+868.000E-03,+0.0E+00,-77.889E-03,-201.005E-03
+869.200E-03,-7.538E-03,-40.201E-03,+0.0E+00
+870.400E-03,+7.538E-03,-40.201E-03,-201.005E-03
+871.600E-03,-23.618E-03,-40.201E-03,+0.0E+00
+872.800E-03,+0.0E+00,-40.201E-03,+0.0E+00
+874.000E-03,+0.0E+00,-40.201E-03,-201.005E-03
+875.200E-03,-15.578E-03,-40.201E-03,-201.005E-03
+876.400E-03,+7.538E-03,-40.201E-03,-188.442E-03
+877.600E-03,-64.322E-03,-77.889E-03,-389.447E-03
+878.800E-03,-71.859E-03,+80.402E-03,-201.005E-03
+880.000E-03,+280.905E-03,-201.005E-03,-201.005E-03
+881.200E-03,-96.482E-03,-118.090E-03,-201.005E-03
+882.400E-03,-47.739E-03,+0.0E+00,-201.005E-03
+883.600E-03,+0.0E+00,+0.0E+00,-201.005E-03
+884.800E-03,-23.618E-03,-40.201E-03,-201.005E-03
+886.000E-03,-8.040E-03,-40.201E-03,-188.442E-03
+887.200E-03,+0.0E+00,-40.201E-03,-201.005E-03
+888.400E-03,-8.040E-03,-40.201E-03,-201.005E-03
+889.600E-03,+0.0E+00,-40.201E-03,-201.005E-03
+890.800E-03,+7.538E-03,-40.201E-03,+0.0E+00
+892.000E-03,+7.538E-03,-40.201E-03,-188.442E-03
+893.200E-03,-31.658E-03,-40.201E-03,-201.005E-03
+894.400E-03,-15.578E-03,+0.0E+00,+0.0E+00
+895.600E-03,+0.0E+00,-40.201E-03,+0.0E+00
+896.800E-03,-39.698E-03,-40.201E-03,+0.0E+00
+898.000E-03,+8.040E-03,+0.0E+00,+0.0E+00
+899.200E-03,-32.161E-03,-80.402E-03,+0.0E+00
+900.400E-03,-112.060E-03,+40.201E-03,-188.442E-03
+901.600E-03,+297.487E-03,+118.090E-03,+0.0E+00
+902.800E-03,-32.161E-03,-238.693E-03,-389.447E-03
+904.000E-03,-87.940E-03,-40.201E-03,+0.0E+00
+905.200E-03,+0.0E+00,+0.0E+00,-201.005E-03
+906.400E-03,-16.080E-03,-77.889E-03,+0.0E+00
+907.600E-03,-23.618E-03,-40.201E-03,-389.447E-03
+908.800E-03,-7.538E-03,-80.402E-03,-201.005E-03
+910.000E-03,-31.658E-03,-40.201E-03,-201.005E-03
+911.200E-03,-8.040E-03,-37.688E-03,-201.005E-03
+912.400E-03,+0.0E+00,-40.201E-03,+0.0E+00
+913.600E-03,+15.578E-03,-40.201E-03,+0.0E+00
+914.800E-03,-16.080E-03,-77.889E-03,-201.005E-03
+916.000E-03,-8.040E-03,-40.201E-03,-188.442E-03
+917.200E-03,+15.578E-03,-40.201E-03,-201.005E-03
+918.400E-03,-24.121E-03,-77.889E-03,-201.005E-03
+919.600E-03,-7.538E-03,-77.889E-03,-201.005E-03
+920.800E-03,+15.578E-03,-80.402E-03,-201.005E-03
+922.000E-03,-96.482E-03,-37.688E-03,-389.447E-03
+923.200E-03,+64.322E-03,+201.005E-03,+0.0E+00
+924.400E-03,+112.060E-03,-241.206E-03,-201.005E-03
+925.600E-03,-104.523E-03,-77.889E-03,+0.0E+00
+926.800E-03,-15.578E-03,+0.0E+00,+0.0E+00
+928.000E-03,-7.538E-03,-77.889E-03,-201.005E-03
+929.200E-03,-24.121E-03,-40.201E-03,-389.447E-03
+930.400E-03,+0.0E+00,-40.201E-03,-201.005E-03
+931.600E-03,-8.040E-03,-40.201E-03,-201.005E-03
+932.800E-03,-8.040E-03,-40.201E-03,+0.0E+00
+934.000E-03,+0.0E+00,-40.201E-03,-201.005E-03
+935.200E-03,-8.040E-03,-40.201E-03,+0.0E+00
+936.400E-03,-15.578E-03,-40.201E-03,-201.005E-03
+937.600E-03,-8.040E-03,-40.201E-03,-201.005E-03
+938.800E-03,+0.0E+00,-40.201E-03,-201.005E-03
+940.000E-03,-16.080E-03,-40.201E-03,+0.0E+00
+941.200E-03,-16.080E-03,+0.0E+00,-201.005E-03
+942.400E-03,+15.578E-03,-40.201E-03,+0.0E+00
+943.600E-03,-48.241E-03,-40.201E-03,+0.0E+00
+944.800E-03,-39.698E-03,+160.804E-03,-188.442E-03
