x-axis,1,2,3
second,Volt,Volt,Volt
+411.400E-06,-18.592965E-03,-18.592965E-03,-201.005027E-03
+413.500E-06,-16.080402E-03,-9.045226E-03,-163.316584E-03
+415.600E-06,-16.080402E-03,-16.080402E-03,-201.005027E-03
+417.700E-06,+0.0E+00,-30.653266E-03,-201.005027E-03
+419.800E-06,-10.552764E-03,-24.120603E-03,-125.628142E-03
+421.900E-06,-16.080402E-03,-24.120603E-03,-201.005027E-03
+424.000E-06,+8.040201E-03,-18.592965E-03,-201.005027E-03
+426.100E-06,-8.040201E-03,-10.552764E-03,-62.814071E-03
+428.200E-06,-8.040201E-03,-16.080402E-03,-201.005027E-03
+430.300E-06,-9.045226E-03,-16.080402E-03,-201.005027E-03
+432.400E-06,-5.025126E-03,-18.592965E-03,-263.819098E-03
+434.500E-06,-6.532663E-03,-6.532663E-03,-201.005027E-03
+436.600E-06,+8.040201E-03,-16.080402E-03,+0.0E+00
+438.700E-06,-1.005025E-03,-8.040201E-03,-25.125628E-03
+440.800E-06,+8.040201E-03,-13.065326E-03,-62.814071E-03
+442.900E-06,+8.040201E-03,+0.0E+00,-201.005027E-03
+445.000E-06,+0.0E+00,-16.080402E-03,-125.628142E-03
+447.100E-06,-9.045226E-03,-8.040201E-03,-163.316584E-03
+449.200E-06,-8.040201E-03,-5.025126E-03,-125.628142E-03
+451.300E-06,+6.532663E-03,-9.045226E-03,-163.316584E-03
+453.400E-06,-21.105527E-03,-2.512563E-03,-201.005027E-03
+455.500E-06,-24.120603E-03,+0.0E+00,-201.005027E-03
+457.600E-06,-10.552764E-03,-8.040201E-03,+0.0E+00
+459.700E-06,-14.572864E-03,-8.040201E-03,-201.005027E-03
+461.800E-06,-24.120603E-03,+2.512563E-03,-62.814071E-03
+463.900E-06,-2.512563E-03,-6.532663E-03,-201.005027E-03
+466.000E-06,-8.040201E-03,-5.025126E-03,-201.005027E-03
+468.100E-06,-16.080402E-03,+6.532663E-03,-201.005027E-03
+470.200E-06,-16.080402E-03,+8.040201E-03,-201.005027E-03
